store_id,sku_id,category,service_level,safety_stock,reorder_point,is_perishable
STR009,SKU0031,Health & Beauty,0.995,32.2311,119.4399,False
STR009,SKU0032,Beverages,0.995,74.2293,214.7368,False
STR009,SKU0033,Seasonal,0.9906,78.1863,150.1863,False
STR009,SKU0034,Snacks & Confectionery,0.995,24.6107,47.2151,False
STR009,SKU0035,Household & Cleaning,0.9919,39.8266,281.9804,False
STR009,SKU0036,Household & Cleaning,0.995,27.913,92.7921,False
STR009,SKU0037,Dairy & Eggs,0.8618,10.4011,40.4498,True
STR009,SKU0038,Ambient Grocery,0.995,27.913,105.2206,False
STR009,SKU0039,Beverages,0.9944,66.6749,249.4221,False
STR009,SKU0040,Beverages,0.9922,56.9028,83.2457,False
STR009,SKU0041,Fresh Produce,0.5,0.0,137.8,True
STR009,SKU0042,Ambient Grocery,0.9931,40.7281,164.587,False
STR009,SKU0043,Ambient Grocery,0.995,16.1155,22.5353,False
STR009,SKU0044,Fresh Produce,0.5,0.0,222.9011,True
STR009,SKU0045,Ambient Grocery,0.9936,41.2211,85.2211,False
STR009,SKU0046,Bakery,0.6339,3.2704,26.4454,True
STR009,SKU0047,Fresh Produce,0.5278,0.8197,25.9447,True
STR009,SKU0048,Beverages,0.9948,67.3675,233.2211,False
STR009,SKU0049,Frozen,0.995,42.627,61.6144,False
STR009,SKU0050,Snacks & Confectionery,0.9935,62.7791,298.3085,False
STR009,SKU0051,Snacks & Confectionery,0.995,24.6107,78.2931,False
STR009,SKU0052,Ambient Grocery,0.9925,43.0668,174.8978,False
STR009,SKU0053,Frozen,0.995,42.627,121.1216,False
STR009,SKU0054,Seasonal,0.995,42.8563,56.1607,False
STR009,SKU0055,Beverages,0.995,42.8563,91.2471,False
STR009,SKU0056,Bakery,0.6099,2.6671,18.5902,True
STR009,SKU0057,Snacks & Confectionery,0.995,34.8048,74.2334,False
STR009,SKU0058,Fresh Produce,0.5,0.0,85.6923,True
STR009,SKU0059,Bakery,0.5395,1.6428,118.8406,True
STR009,SKU0060,Dairy & Eggs,0.995,49.2215,160.034,False
STR009,SKU0061,Seasonal,0.9944,59.638,134.8907,False
STR009,SKU0062,Ambient Grocery,0.995,32.2311,120.0311,False
STR009,SKU0063,Beverages,0.9915,74.3097,206.0847,False
STR009,SKU0064,Health & Beauty,0.995,32.2311,111.322,False
STR009,SKU0065,Household & Cleaning,0.995,32.2311,104.5827,False
STR009,SKU0066,Snacks & Confectionery,0.9943,48.3899,125.273,False
STR009,SKU0067,Bakery,0.5,0.0,208.967,True
STR009,SKU0068,Seasonal,0.995,42.8563,65.0045,False
STR009,SKU0069,Beverages,0.995,42.8563,111.9578,False
STR009,SKU0070,Household & Cleaning,0.995,16.1155,24.2755,False
STR009,SKU0071,Fresh Produce,0.5,0.0,71.1648,True
STR009,SKU0072,Ambient Grocery,0.99,38.4923,102.346,False
STR009,SKU0073,Bakery,0.5,0.0,39.0,True
STR009,SKU0074,Snacks & Confectionery,0.9919,45.9522,136.9808,False
STR009,SKU0075,Ambient Grocery,0.9072,16.5671,190.3899,True
STR009,SKU0076,Health & Beauty,0.995,22.7908,28.9508,False
STR009,SKU0077,Ambient Grocery,0.995,32.2311,75.5436,False
STR009,SKU0078,Household & Cleaning,0.9913,42.0922,146.8834,False
STR009,SKU0079,Beverages,0.9944,79.0026,370.8302,False
STR009,SKU0080,Dairy & Eggs,0.8419,9.5753,51.512,True
STR009,SKU0081,Frozen,0.9818,39.9725,55.8686,True
STR009,SKU0082,Frozen,0.995,42.627,106.987,False
STR009,SKU0083,Snacks & Confectionery,0.9926,46.5634,138.2996,False
STR009,SKU0084,Beverages,0.9946,79.3565,172.576,False
STR009,SKU0085,Snacks & Confectionery,0.9937,47.6889,109.9346,False
STR009,SKU0086,Household & Cleaning,0.9909,41.7928,242.2373,False
STR009,SKU0087,Dairy & Eggs,0.7168,10.9548,121.885,True
STR009,SKU0088,Seasonal,0.9913,79.1604,198.2715,False
STR009,SKU0089,Snacks & Confectionery,0.995,24.6107,37.1239,False
STR009,SKU0090,Health & Beauty,0.995,22.7908,30.1498,False
STR009,SKU0091,Bakery,0.995,24.6107,52.7976,False
STR009,SKU0092,Ambient Grocery,0.995,22.7908,74.2645,False
STR009,SKU0093,Frozen,0.9913,55.6356,129.4048,False
STR009,SKU0094,Health & Beauty,0.995,27.913,96.6492,False
STR009,SKU0095,Ambient Grocery,0.995,16.1155,58.2616,False
STR009,SKU0096,Seasonal,0.995,52.4881,104.8761,False
STR009,SKU0097,Dairy & Eggs,0.6013,3.4692,81.6313,True
STR009,SKU0098,Ambient Grocery,0.9915,39.4807,310.7307,False
STR009,SKU0099,Household & Cleaning,0.9937,31.2114,102.8011,False
STR009,SKU0100,Fresh Produce,0.7384,10.6241,88.4812,True
STR009,SKU0101,Frozen,0.995,34.8048,56.673,False
STR009,SKU0102,Beverages,0.9898,72.1293,210.0705,False
STR009,SKU0103,Fresh Produce,0.6537,4.6525,23.9025,True
STR009,SKU0104,Household & Cleaning,0.995,16.1155,25.1155,False
STR009,SKU0105,Ambient Grocery,0.9874,39.5879,363.5879,False
STR009,SKU0106,Bakery,0.5,0.0,66.725,True
STR009,SKU0107,Snacks & Confectionery,0.9903,63.1892,347.4709,False
STR009,SKU0108,Ambient Grocery,0.9915,36.5703,343.7703,False
STR009,SKU0109,Beverages,0.992,74.9816,461.7046,False
STR009,SKU0110,Beverages,0.995,30.304,69.25,False
STR009,SKU0111,Snacks & Confectionery,0.995,42.627,201.9308,False
STR009,SKU0112,Frozen,0.9942,68.2177,217.8711,False
STR009,SKU0113,Bakery,0.6894,4.7216,48.5668,True
STR009,SKU0114,Snacks & Confectionery,0.9936,62.9937,235.6054,False
STR009,SKU0115,Fresh Produce,0.55,2.0896,78.3674,True
STR009,SKU0116,Snacks & Confectionery,0.995,34.8048,107.8548,False
STR009,SKU0117,Ambient Grocery,0.993,34.3688,170.7973,False
STR009,SKU0118,Ambient Grocery,0.995,22.7908,99.1966,False
STR009,SKU0119,Dairy & Eggs,0.7727,12.3746,86.5439,True
STR009,SKU0120,Seasonal,0.9944,59.678,132.7769,False
STR009,SKU0121,Snacks & Confectionery,0.995,49.2215,118.4745,False
STR009,SKU0122,Ambient Grocery,0.995,16.1155,33.4355,False
STR009,SKU0123,Bakery,0.5642,2.6744,74.6744,True
STR009,SKU0124,Beverages,0.995,30.304,66.954,False
STR009,SKU0125,Snacks & Confectionery,0.995,24.6107,57.8502,False
STR009,SKU0126,Health & Beauty,0.995,16.1155,44.5854,False
STR009,SKU0127,Ambient Grocery,0.995,22.7908,64.3965,False
STR009,SKU0128,Ambient Grocery,0.995,27.913,65.8817,False
STR009,SKU0129,Fresh Produce,0.5,0.0,60.7089,True
STR009,SKU0130,Fresh Produce,0.5,0.0,70.9333,True
STR009,SKU0131,Beverages,0.995,42.8563,66.9879,False
STR009,SKU0132,Ambient Grocery,0.9933,43.7281,317.9199,False
STR009,SKU0133,Frozen,0.995,24.6107,32.9842,False
STR009,SKU0134,Frozen,0.995,42.627,112.3257,False
STR009,SKU0135,Seasonal,0.9942,66.3871,146.5723,False
STR009,SKU0136,Ambient Grocery,0.9914,36.4879,97.3451,False
STR009,SKU0137,Beverages,0.995,30.304,56.629,False
STR009,SKU0138,Dairy & Eggs,0.7804,7.3907,28.6105,True
STR009,SKU0139,Health & Beauty,0.9918,39.7574,133.7574,False
STR009,SKU0140,Snacks & Confectionery,0.995,42.627,128.877,False
STR009,SKU0141,Dairy & Eggs,0.8556,14.3302,104.8024,True
STR009,SKU0142,Ambient Grocery,0.9918,39.7486,170.8255,False
STR009,SKU0143,Fresh Produce,0.5,0.0,115.4568,True
STR009,SKU0144,Beverages,0.995,30.304,40.6886,False
STR009,SKU0145,Dairy & Eggs,0.883,11.3695,32.886,True
STR009,SKU0146,Snacks & Confectionery,0.994,47.9839,110.0728,False
STR009,SKU0147,Ambient Grocery,0.9933,37.8897,316.1315,False
STR009,SKU0148,Fresh Produce,0.5185,1.0894,290.4664,True
STR009,SKU0149,Bakery,0.6469,3.6018,32.7883,True
STR009,SKU0150,Beverages,0.9898,72.1249,194.1116,False
STR010,SKU0001,Fresh Produce,0.6551,8.1351,38.5966,True
STR010,SKU0002,Dairy & Eggs,0.736,12.0579,133.3766,True
STR010,SKU0003,Ambient Grocery,0.995,22.7908,80.1085,False
STR010,SKU0004,Beverages,0.9913,79.1408,236.7598,False
STR010,SKU0005,Bakery,0.9895,58.359,172.0256,False
STR010,SKU0006,Fresh Produce,0.5777,3.995,52.6021,True
STR010,SKU0007,Dairy & Eggs,0.7504,11.1815,67.9507,True
STR010,SKU0008,Frozen,0.9916,22.8512,26.4465,True
STR010,SKU0009,Snacks & Confectionery,0.995,34.8048,67.1565,False
STR010,SKU0010,Seasonal,0.995,30.304,49.6666,False
STR010,SKU0011,Household & Cleaning,0.995,22.7908,27.0227,False
STR010,SKU0012,Dairy & Eggs,0.995,42.627,168.8801,False
STR010,SKU0013,Household & Cleaning,0.9933,34.6196,44.6196,False
STR010,SKU0014,Seasonal,0.995,42.8563,67.523,False
STR010,SKU0015,Frozen,0.9664,34.9876,98.592,True
STR010,SKU0016,Snacks & Confectionery,0.9936,58.2859,183.8243,False
STR010,SKU0017,Ambient Grocery,0.995,36.0355,63.1783,False
STR010,SKU0018,Ambient Grocery,0.995,16.1155,30.9431,False
STR010,SKU0019,Fresh Produce,0.6723,5.2511,10.4819,True
STR010,SKU0020,Dairy & Eggs,0.8644,10.5137,38.9423,True
STR010,SKU0021,Household & Cleaning,0.995,22.7908,48.1754,False
STR010,SKU0022,Bakery,0.5,0.0,139.8077,True
STR010,SKU0023,Frozen,0.995,34.8048,41.4177,False
STR010,SKU0024,Fresh Produce,0.5329,1.3745,69.1364,True
STR010,SKU0025,Beverages,0.9938,58.8708,135.4973,False
STR010,SKU0026,Fresh Produce,0.5101,0.4207,19.6734,True
STR010,SKU0027,Ambient Grocery,0.9929,40.6045,75.1272,False
STR010,SKU0028,Seasonal,0.9934,58.3355,67.4344,False
STR010,SKU0029,Fresh Produce,0.5798,4.1027,85.3985,True
STR010,SKU0030,Ambient Grocery,0.9919,39.7987,104.6018,False
STR010,SKU0031,Health & Beauty,0.995,32.2311,76.4069,False
STR010,SKU0032,Beverages,0.995,74.2293,166.6129,False
STR010,SKU0033,Seasonal,0.9906,78.1863,124.7126,False
STR010,SKU0034,Snacks & Confectionery,0.995,24.6107,38.2449,False
STR010,SKU0035,Household & Cleaning,0.9919,39.8266,167.7825,False
STR010,SKU0036,Household & Cleaning,0.995,27.913,64.1437,False
STR010,SKU0037,Dairy & Eggs,0.8618,10.4011,25.0719,True
STR010,SKU0038,Ambient Grocery,0.995,27.913,66.7486,False
STR010,SKU0039,Beverages,0.9944,66.6749,162.2793,False
STR010,SKU0040,Beverages,0.9922,56.9028,81.4584,False
STR010,SKU0041,Fresh Produce,0.5,0.0,66.9048,True
STR010,SKU0042,Ambient Grocery,0.9931,40.7281,109.882,False
STR010,SKU0043,Ambient Grocery,0.995,16.1155,19.5221,False
STR010,SKU0044,Fresh Produce,0.5,0.0,127.0769,True
STR010,SKU0045,Ambient Grocery,0.9936,41.2211,63.843,False
STR010,SKU0046,Bakery,0.6339,3.2704,15.402,True
STR010,SKU0047,Fresh Produce,0.5278,0.8197,16.8838,True
STR010,SKU0048,Beverages,0.9948,67.3675,163.5744,False
STR010,SKU0049,Frozen,0.995,42.627,51.8466,False
STR010,SKU0050,Snacks & Confectionery,0.9935,62.7791,218.9813,False
STR010,SKU0051,Snacks & Confectionery,0.995,24.6107,60.6244,False
STR010,SKU0052,Ambient Grocery,0.9925,43.0668,115.3208,False
STR010,SKU0053,Frozen,0.995,42.627,87.5611,False
STR010,SKU0054,Seasonal,0.995,42.8563,52.2496,False
STR010,SKU0055,Beverages,0.995,42.8563,70.2539,False
STR010,SKU0056,Bakery,0.6099,2.6671,12.3264,True
STR010,SKU0057,Snacks & Confectionery,0.995,34.8048,59.0906,False
STR010,SKU0058,Fresh Produce,0.5,0.0,47.3939,True
STR010,SKU0059,Bakery,0.5395,1.6428,66.2252,True
STR010,SKU0060,Dairy & Eggs,0.995,49.2215,105.0835,False
STR010,SKU0061,Seasonal,0.9944,59.638,110.583,False
STR010,SKU0062,Ambient Grocery,0.995,32.2311,89.13,False
STR010,SKU0063,Beverages,0.9915,74.3097,152.7712,False
STR010,SKU0064,Health & Beauty,0.995,32.2311,82.7598,False
STR010,SKU0065,Household & Cleaning,0.995,32.2311,68.5388,False
STR010,SKU0066,Snacks & Confectionery,0.9943,48.3899,101.0493,False
STR010,SKU0067,Bakery,0.5,0.0,126.1099,True
STR010,SKU0068,Seasonal,0.995,42.8563,56.4766,False
STR010,SKU0069,Beverages,0.995,42.8563,80.8563,False
STR010,SKU0070,Household & Cleaning,0.995,16.1155,20.7479,False
STR010,SKU0071,Fresh Produce,0.5,0.0,35.8025,True
STR010,SKU0072,Ambient Grocery,0.99,38.4923,79.761,False
STR010,SKU0073,Bakery,0.5,0.0,23.2911,True
STR010,SKU0074,Snacks & Confectionery,0.9919,45.9522,99.1522,False
STR010,SKU0075,Ambient Grocery,0.9072,16.5671,117.4022,True
STR010,SKU0076,Health & Beauty,0.995,22.7908,26.3812,False
STR010,SKU0077,Ambient Grocery,0.995,32.2311,58.5168,False
STR010,SKU0078,Household & Cleaning,0.9913,42.0922,107.6343,False
STR010,SKU0079,Beverages,0.9944,79.0026,308.618,False
STR010,SKU0080,Dairy & Eggs,0.8419,9.5753,33.6522,True
STR010,SKU0081,Frozen,0.9818,39.9725,50.3461,True
STR010,SKU0082,Frozen,0.995,42.627,74.0913,False
STR010,SKU0083,Snacks & Confectionery,0.9926,46.5634,100.6293,False
STR010,SKU0084,Beverages,0.9946,79.3565,137.9942,False
STR010,SKU0085,Snacks & Confectionery,0.9937,47.6889,108.9197,False
STR010,SKU0086,Household & Cleaning,0.9909,41.7928,157.0456,False
STR010,SKU0087,Dairy & Eggs,0.7168,10.9548,72.5157,True
STR010,SKU0088,Seasonal,0.9913,79.1604,157.4021,False
STR010,SKU0089,Snacks & Confectionery,0.995,24.6107,32.6107,False
STR010,SKU0090,Health & Beauty,0.995,22.7908,26.5775,False
STR010,SKU0091,Bakery,0.995,24.6107,40.1602,False
STR010,SKU0092,Ambient Grocery,0.995,22.7908,47.9908,False
STR010,SKU0093,Frozen,0.9913,55.6356,96.3829,False
STR010,SKU0094,Health & Beauty,0.995,27.913,68.3635,False
STR010,SKU0095,Ambient Grocery,0.995,16.1155,37.8168,False
STR010,SKU0096,Seasonal,0.995,52.4881,86.5514,False
STR010,SKU0097,Dairy & Eggs,0.6013,3.4692,51.4939,True
STR010,SKU0098,Ambient Grocery,0.9915,39.4807,211.0287,False
STR010,SKU0099,Household & Cleaning,0.9937,31.2114,73.9274,False
STR010,SKU0100,Fresh Produce,0.7384,10.6241,53.0417,True
STR010,SKU0101,Frozen,0.995,34.8048,48.8284,False
STR010,SKU0102,Beverages,0.9898,72.1293,159.8088,False
STR010,SKU0103,Fresh Produce,0.6537,4.6525,16.5155,True
STR010,SKU0104,Household & Cleaning,0.995,16.1155,20.9905,False
STR010,SKU0105,Ambient Grocery,0.9874,39.5879,235.2803,False
STR010,SKU0106,Bakery,0.5,0.0,42.967,True
STR010,SKU0107,Snacks & Confectionery,0.9903,63.1892,236.3892,False
STR010,SKU0108,Ambient Grocery,0.9915,36.5703,213.2369,False
STR010,SKU0109,Beverages,0.992,74.9816,307.4399,False
STR010,SKU0110,Beverages,0.995,30.304,51.9546,False
STR010,SKU0111,Snacks & Confectionery,0.995,42.627,119.5258,False
STR010,SKU0112,Frozen,0.9942,68.2177,169.8393,False
STR010,SKU0113,Bakery,0.6894,4.7216,29.2758,True
STR010,SKU0114,Snacks & Confectionery,0.9936,62.9937,155.4628,False
STR010,SKU0115,Fresh Produce,0.55,2.0896,40.4013,True
STR010,SKU0116,Snacks & Confectionery,0.995,34.8048,70.2785,False
STR010,SKU0117,Ambient Grocery,0.993,34.3688,113.5446,False
STR010,SKU0118,Ambient Grocery,0.995,22.7908,66.1974,False
STR010,SKU0119,Dairy & Eggs,0.7727,12.3746,53.3746,True
STR010,SKU0120,Seasonal,0.9944,59.678,104.9967,False
STR010,SKU0121,Snacks & Confectionery,0.995,49.2215,90.5156,False
STR010,SKU0122,Ambient Grocery,0.995,16.1155,26.2044,False
STR010,SKU0123,Bakery,0.5642,2.6744,48.6634,True
STR010,SKU0124,Beverages,0.995,30.304,51.7546,False
STR010,SKU0125,Snacks & Confectionery,0.995,24.6107,43.8397,False
STR010,SKU0126,Health & Beauty,0.995,16.1155,34.2009,False
STR010,SKU0127,Ambient Grocery,0.995,22.7908,44.7908,False
STR010,SKU0128,Ambient Grocery,0.995,27.913,50.4335,False
STR010,SKU0129,Fresh Produce,0.5,0.0,29.5952,True
STR010,SKU0130,Fresh Produce,0.5,0.0,39.7143,True
STR010,SKU0131,Beverages,0.995,42.8563,56.219,False
STR010,SKU0132,Ambient Grocery,0.9933,43.7281,226.6323,False
STR010,SKU0133,Frozen,0.995,24.6107,30.3679,False
STR010,SKU0134,Frozen,0.995,42.627,84.0426,False
STR010,SKU0135,Seasonal,0.9942,66.3871,115.6554,False
STR010,SKU0136,Ambient Grocery,0.9914,36.4879,74.7297,False
STR010,SKU0137,Beverages,0.995,30.304,49.329,False
STR010,SKU0138,Dairy & Eggs,0.7804,7.3907,20.9182,True
STR010,SKU0139,Health & Beauty,0.9918,39.7574,94.3728,False
STR010,SKU0140,Snacks & Confectionery,0.995,42.627,89.9403,False
STR010,SKU0141,Dairy & Eggs,0.8556,14.3302,65.191,True
STR010,SKU0142,Ambient Grocery,0.9918,39.7486,124.5947,False
STR010,SKU0143,Fresh Produce,0.5,0.0,70.907,True
STR010,SKU0144,Beverages,0.995,30.304,36.0952,False
STR010,SKU0145,Dairy & Eggs,0.883,11.3695,23.5783,True
STR010,SKU0146,Snacks & Confectionery,0.994,47.9839,83.4564,False
STR010,SKU0147,Ambient Grocery,0.9933,37.8897,185.5161,False
STR010,SKU0148,Fresh Produce,0.5185,1.0894,147.5364,True
STR010,SKU0149,Bakery,0.6469,3.6018,23.5249,True
STR010,SKU0150,Beverages,0.9898,72.1249,146.6633,False
STR011,SKU0001,Fresh Produce,0.6551,8.1351,32.8017,True
STR011,SKU0002,Dairy & Eggs,0.736,12.0579,102.8711,True
STR011,SKU0003,Ambient Grocery,0.995,22.7908,65.996,False
STR011,SKU0004,Beverages,0.9913,79.1408,214.537,False
STR011,SKU0005,Bakery,0.9895,58.359,138.7151,False
STR011,SKU0006,Fresh Produce,0.5777,3.995,43.1166,True
STR011,SKU0007,Dairy & Eggs,0.7504,11.1815,52.0108,True
STR011,SKU0008,Frozen,0.9916,22.8512,26.4137,True
STR011,SKU0009,Snacks & Confectionery,0.995,34.8048,57.0646,False
STR011,SKU0010,Seasonal,0.995,30.304,43.8095,False
STR011,SKU0011,Household & Cleaning,0.995,22.7908,26.9379,False
STR011,SKU0012,Dairy & Eggs,0.995,42.627,170.1047,False
STR011,SKU0013,Household & Cleaning,0.9933,34.6196,43.4507,False
STR011,SKU0014,Seasonal,0.995,42.8563,60.0154,False
STR011,SKU0015,Frozen,0.9664,34.9876,84.4381,True
STR011,SKU0016,Snacks & Confectionery,0.9936,58.2859,168.5276,False
STR011,SKU0017,Ambient Grocery,0.995,36.0355,58.508,False
STR011,SKU0018,Ambient Grocery,0.995,16.1155,28.7385,False
STR011,SKU0019,Fresh Produce,0.6723,5.2511,9.9711,True
STR011,SKU0020,Dairy & Eggs,0.8644,10.5137,29.184,True
STR011,SKU0021,Household & Cleaning,0.995,22.7908,41.4738,False
STR011,SKU0022,Bakery,0.5,0.0,91.6271,True
STR011,SKU0023,Frozen,0.995,34.8048,41.0327,False
STR011,SKU0024,Fresh Produce,0.5329,1.3745,67.5064,True
STR011,SKU0025,Beverages,0.9938,58.8708,120.673,False
STR011,SKU0026,Fresh Produce,0.5101,0.4207,15.3437,True
STR011,SKU0027,Ambient Grocery,0.9929,40.6045,69.5551,False
STR011,SKU0028,Seasonal,0.9934,58.3355,68.1377,False
STR011,SKU0029,Fresh Produce,0.5798,4.1027,60.8694,True
STR011,SKU0030,Ambient Grocery,0.9919,39.7987,92.3399,False
STR011,SKU0031,Health & Beauty,0.995,32.2311,68.1432,False
STR011,SKU0032,Beverages,0.995,74.2293,147.6622,False
STR011,SKU0033,Seasonal,0.9906,78.1863,115.8256,False
STR011,SKU0034,Snacks & Confectionery,0.995,24.6107,36.2544,False
STR011,SKU0035,Household & Cleaning,0.9919,39.8266,131.8636,False
STR011,SKU0036,Household & Cleaning,0.995,27.913,53.4954,False
STR011,SKU0037,Dairy & Eggs,0.8618,10.4011,23.7967,True
STR011,SKU0038,Ambient Grocery,0.995,27.913,62.2522,False
STR011,SKU0039,Beverages,0.9944,66.6749,148.4331,False
STR011,SKU0040,Beverages,0.9922,56.9028,71.4345,False
STR011,SKU0041,Fresh Produce,0.5,0.0,52.2051,True
STR011,SKU0042,Ambient Grocery,0.9931,40.7281,95.6372,False
STR011,SKU0043,Ambient Grocery,0.995,16.1155,19.0192,False
STR011,SKU0044,Fresh Produce,0.5,0.0,89.5385,True
STR011,SKU0045,Ambient Grocery,0.9936,41.2211,58.4259,False
STR011,SKU0046,Bakery,0.6339,3.2704,11.5524,True
STR011,SKU0047,Fresh Produce,0.5278,0.8197,12.6432,True
STR011,SKU0048,Beverages,0.9948,67.3675,137.435,False
STR011,SKU0049,Frozen,0.995,42.627,50.671,False
STR011,SKU0050,Snacks & Confectionery,0.9935,62.7791,167.0585,False
STR011,SKU0051,Snacks & Confectionery,0.995,24.6107,46.5041,False
STR011,SKU0052,Ambient Grocery,0.9925,43.0668,100.324,False
STR011,SKU0053,Frozen,0.995,42.627,80.3413,False
STR011,SKU0054,Seasonal,0.995,42.8563,50.0455,False
STR011,SKU0055,Beverages,0.995,42.8563,65.7063,False
STR011,SKU0056,Bakery,0.6099,2.6671,9.2935,True
STR011,SKU0057,Snacks & Confectionery,0.995,34.8048,53.7059,False
STR011,SKU0058,Fresh Produce,0.5,0.0,40.7887,True
STR011,SKU0059,Bakery,0.5395,1.6428,52.6098,True
STR011,SKU0060,Dairy & Eggs,0.995,49.2215,100.002,False
STR011,SKU0061,Seasonal,0.9944,59.638,92.1215,False
STR011,SKU0062,Ambient Grocery,0.995,32.2311,75.9153,False
STR011,SKU0063,Beverages,0.9915,74.3097,140.9251,False
STR011,SKU0064,Health & Beauty,0.995,32.2311,70.574,False
STR011,SKU0065,Household & Cleaning,0.995,32.2311,61.9893,False
STR011,SKU0066,Snacks & Confectionery,0.9943,48.3899,92.9753,False
STR011,SKU0067,Bakery,0.5,0.0,93.2308,True
STR011,SKU0068,Seasonal,0.995,42.8563,55.0122,False
STR011,SKU0069,Beverages,0.995,42.8563,78.3628,False
STR011,SKU0070,Household & Cleaning,0.995,16.1155,19.8207,False
STR011,SKU0071,Fresh Produce,0.5,0.0,31.4066,True
STR011,SKU0072,Ambient Grocery,0.99,38.4923,68.5511,False
STR011,SKU0073,Bakery,0.5,0.0,18.6216,True
STR011,SKU0074,Snacks & Confectionery,0.9919,45.9522,89.3475,False
STR011,SKU0075,Ambient Grocery,0.9072,16.5671,100.4352,True
STR011,SKU0076,Health & Beauty,0.995,22.7908,25.6908,False
STR011,SKU0077,Ambient Grocery,0.995,32.2311,50.9168,False
STR011,SKU0078,Household & Cleaning,0.9913,42.0922,91.1207,False
STR011,SKU0079,Beverages,0.9944,79.0026,227.6742,False
STR011,SKU0080,Dairy & Eggs,0.8419,9.5753,26.5094,True
STR011,SKU0081,Frozen,0.9818,39.9725,47.4662,True
STR011,SKU0082,Frozen,0.995,42.627,72.2842,False
STR011,SKU0083,Snacks & Confectionery,0.9926,46.5634,85.4645,False
STR011,SKU0084,Beverages,0.9946,79.3565,124.1747,False
STR011,SKU0085,Snacks & Confectionery,0.9937,47.6889,92.3922,False
STR011,SKU0086,Household & Cleaning,0.9909,41.7928,130.5733,False
STR011,SKU0087,Dairy & Eggs,0.7168,10.9548,58.0457,True
STR011,SKU0088,Seasonal,0.9913,79.1604,126.3292,False
STR011,SKU0089,Snacks & Confectionery,0.995,24.6107,29.6627,False
STR011,SKU0090,Health & Beauty,0.995,22.7908,25.6699,False
STR011,SKU0091,Bakery,0.995,24.6107,37.1052,False
STR011,SKU0092,Ambient Grocery,0.995,22.7908,46.297,False
STR011,SKU0093,Frozen,0.9913,55.6356,89.196,False
STR011,SKU0094,Health & Beauty,0.995,27.913,56.0668,False
STR011,SKU0095,Ambient Grocery,0.995,16.1155,33.9669,False
STR011,SKU0096,Seasonal,0.995,52.4881,85.1764,False
STR011,SKU0097,Dairy & Eggs,0.6013,3.4692,44.0192,True
STR011,SKU0098,Ambient Grocery,0.9915,39.4807,163.5866,False
STR011,SKU0099,Household & Cleaning,0.9937,31.2114,62.141,False
STR011,SKU0100,Fresh Produce,0.7384,10.6241,42.6782,True
STR011,SKU0101,Frozen,0.995,34.8048,46.1015,False
STR011,SKU0102,Beverages,0.9898,72.1293,147.623,False
STR011,SKU0103,Fresh Produce,0.6537,4.6525,14.1231,True
STR011,SKU0104,Household & Cleaning,0.995,16.1155,20.0302,False
STR011,SKU0105,Ambient Grocery,0.9874,39.5879,203.6319,False
STR011,SKU0106,Bakery,0.5,0.0,30.2418,True
STR011,SKU0107,Snacks & Confectionery,0.9903,63.1892,211.7606,False
STR011,SKU0108,Ambient Grocery,0.9915,36.5703,184.1703,False
STR011,SKU0109,Beverages,0.992,74.9816,223.8035,False
STR011,SKU0110,Beverages,0.995,30.304,46.7546,False
STR011,SKU0111,Snacks & Confectionery,0.995,42.627,114.1788,False
STR011,SKU0112,Frozen,0.9942,68.2177,142.6869,False
STR011,SKU0113,Bakery,0.6894,4.7216,26.293,True
STR011,SKU0114,Snacks & Confectionery,0.9936,62.9937,135.686,False
STR011,SKU0115,Fresh Produce,0.55,2.0896,30.925,True
STR011,SKU0116,Snacks & Confectionery,0.995,34.8048,63.4177,False
STR011,SKU0117,Ambient Grocery,0.993,34.3688,98.105,False
STR011,SKU0118,Ambient Grocery,0.995,22.7908,59.1764,False
STR011,SKU0119,Dairy & Eggs,0.7727,12.3746,46.2269,True
STR011,SKU0120,Seasonal,0.9944,59.678,94.4912,False
STR011,SKU0121,Snacks & Confectionery,0.995,49.2215,77.1487,False
STR011,SKU0122,Ambient Grocery,0.995,16.1155,25.1375,False
STR011,SKU0123,Bakery,0.5642,2.6744,41.8092,True
STR011,SKU0124,Beverages,0.995,30.304,44.9524,False
STR011,SKU0125,Snacks & Confectionery,0.995,24.6107,38.5746,False
STR011,SKU0126,Health & Beauty,0.995,16.1155,25.0424,False
STR011,SKU0127,Ambient Grocery,0.995,22.7908,40.532,False
STR011,SKU0128,Ambient Grocery,0.995,27.913,45.0241,False
STR011,SKU0129,Fresh Produce,0.5,0.0,25.9737,True
STR011,SKU0130,Fresh Produce,0.5,0.0,33.7179,True
STR011,SKU0131,Beverages,0.995,42.8563,54.1222,False
STR011,SKU0132,Ambient Grocery,0.9933,43.7281,149.8265,False
STR011,SKU0133,Frozen,0.995,24.6107,28.4479,False
STR011,SKU0134,Frozen,0.995,42.627,76.2115,False
STR011,SKU0135,Seasonal,0.9942,66.3871,108.096,False
STR011,SKU0136,Ambient Grocery,0.9914,36.4879,63.7846,False
STR011,SKU0137,Beverages,0.995,30.304,42.3566,False
STR011,SKU0138,Dairy & Eggs,0.7804,7.3907,16.8302,True
STR011,SKU0139,Health & Beauty,0.9918,39.7574,84.0651,False
STR011,SKU0140,Snacks & Confectionery,0.995,42.627,79.8623,False
STR011,SKU0141,Dairy & Eggs,0.8556,14.3302,59.3764,True
