date,store_id,sku_id,opening_stock_units,delivery_units,delivery_scheduled_flag,delivery_delay_flag,damaged_units,expired_or_wasted_units,closing_stock_units,stockout_flag,hours_out_of_stock,stock_cover_days,reorder_point_units,expected_lead_time_days
2024-07-22,STR002,SKU0005,144,0,True,True,0,0,135,False,0.0,9.74,150,7
2024-07-23,STR001,SKU0001,153,0,False,False,0,5,125,False,0.0,8.18,99,3
2024-07-23,STR001,SKU0002,212,101,True,False,0,9,278,False,0.0,9.49,219,4
2024-07-23,STR001,SKU0003,135,0,False,False,0,0,111,False,0.0,5.4,79,2
2024-07-23,STR001,SKU0004,131,0,True,False,0,0,124,False,0.0,6.43,171,8
2024-07-23,STR001,SKU0005,167,2,True,False,0,0,147,False,0.0,9.89,184,7
2024-07-23,STR002,SKU0001,129,0,False,False,0,7,101,False,0.0,3.32,81,3
2024-07-23,STR002,SKU0002,212,93,True,False,0,9,280,False,0.0,10.65,178,4
2024-07-23,STR002,SKU0003,103,0,False,False,0,0,85,False,0.0,5.41,64,2
2024-07-23,STR002,SKU0004,118,31,True,False,0,0,145,False,0.0,15.86,138,8
2024-07-23,STR002,SKU0005,135,11,True,False,0,0,138,False,0.0,11.23,150,7
2024-07-24,STR001,SKU0001,125,0,False,False,0,3,109,False,0.0,6.41,99,3
2024-07-24,STR001,SKU0002,278,0,False,False,0,13,225,False,0.0,7.54,219,4
2024-07-24,STR001,SKU0003,111,0,False,False,0,0,99,False,0.0,4.3,79,2
2024-07-24,STR001,SKU0004,124,11,True,False,0,0,120,False,0.0,7.5,171,8
2024-07-24,STR001,SKU0005,147,0,True,False,0,0,127,False,0.0,8.01,184,7
2024-07-24,STR002,SKU0001,101,0,False,False,0,9,85,False,0.0,2.82,81,3
2024-07-24,STR002,SKU0002,280,0,False,False,0,10,255,False,0.0,10.62,178,4
2024-07-24,STR002,SKU0003,85,0,False,False,0,0,74,False,0.0,4.67,64,2
2024-07-24,STR002,SKU0004,145,0,False,False,0,0,138,False,0.0,15.33,138,8
2024-07-24,STR002,SKU0005,138,9,True,False,0,0,135,False,0.0,10.86,150,7
2024-07-25,STR001,SKU0001,109,0,False,False,0,5,101,False,0.0,5.84,99,3
2024-07-25,STR001,SKU0002,225,0,False,False,0,4,179,False,0.0,5.77,219,4
2024-07-25,STR001,SKU0003,99,64,True,False,0,0,135,False,0.0,6.18,79,2
2024-07-25,STR001,SKU0004,120,34,True,False,0,0,134,False,0.0,7.88,171,8
2024-07-25,STR001,SKU0005,127,56,True,False,0,0,172,False,0.0,9.41,184,7
2024-07-25,STR002,SKU0001,85,21,False,False,0,6,90,False,0.0,4.63,81,3
2024-07-25,STR002,SKU0002,255,0,False,False,0,12,232,False,0.0,10.02,178,4
2024-07-25,STR002,SKU0003,74,42,True,False,0,0,109,False,0.0,6.69,64,2
2024-07-25,STR002,SKU0004,138,0,False,False,0,0,116,False,0.0,11.77,138,8
2024-07-25,STR002,SKU0005,135,35,True,False,0,0,165,False,0.0,15.4,150,7
2024-07-26,STR001,SKU0001,101,30,True,False,1,4,123,False,0.0,7.24,99,3
2024-07-26,STR001,SKU0002,179,134,True,False,0,5,285,False,0.0,8.42,219,4
2024-07-26,STR001,SKU0003,135,0,False,False,0,0,122,False,0.0,5.66,79,2
2024-07-26,STR001,SKU0004,134,37,True,False,0,0,159,False,0.0,9.28,171,8
2024-07-26,STR001,SKU0005,172,26,True,False,0,0,192,False,0.0,11.59,184,7
2024-07-26,STR002,SKU0001,90,33,True,False,0,11,105,False,0.0,7.66,81,3
2024-07-26,STR002,SKU0002,232,0,False,False,0,12,199,False,0.0,9.35,178,4
2024-07-26,STR002,SKU0003,109,0,False,False,0,0,94,False,0.0,6.27,64,2
2024-07-26,STR002,SKU0004,116,0,True,False,0,0,102,False,0.0,9.04,138,8
2024-07-26,STR002,SKU0005,165,5,True,False,0,0,159,False,0.0,15.9,150,7
2024-07-27,STR001,SKU0001,123,0,False,False,0,3,108,False,0.0,6.87,99,3
2024-07-27,STR001,SKU0002,285,0,False,False,0,8,237,False,0.0,6.94,219,4
2024-07-27,STR001,SKU0003,122,0,False,False,0,0,96,False,0.0,5.01,79,2
2024-07-27,STR001,SKU0004,159,9,True,False,0,0,157,False,0.0,9.99,171,8
2024-07-27,STR001,SKU0005,192,0,False,False,0,0,172,False,0.0,10.65,184,7
2024-07-27,STR002,SKU0001,105,0,False,False,0,5,96,False,0.0,10.03,81,3
2024-07-27,STR002,SKU0002,199,0,False,False,0,8,165,False,0.0,7.26,178,4
2024-07-27,STR002,SKU0003,94,0,False,False,0,0,79,False,0.0,5.53,64,2
2024-07-27,STR002,SKU0004,102,7,True,False,0,0,102,False,0.0,8.81,138,8
2024-07-27,STR002,SKU0005,159,0,False,False,0,0,143,False,0.0,14.51,150,7
2024-07-28,STR001,SKU0001,108,0,False,False,0,5,90,False,0.0,7.0,99,3
2024-07-28,STR001,SKU0002,237,9,True,False,1,6,210,False,0.0,6.2,219,4
2024-07-28,STR001,SKU0003,96,48,True,False,0,0,122,False,0.0,6.47,79,2
2024-07-28,STR001,SKU0004,157,25,True,False,0,0,141,False,0.0,9.97,171,8
2024-07-28,STR001,SKU0005,172,45,True,False,0,0,198,False,0.0,11.95,184,7
2024-07-28,STR002,SKU0001,96,0,False,False,0,2,87,False,0.0,11.71,81,3
2024-07-28,STR002,SKU0002,165,138,True,False,0,5,240,False,0.0,11.51,178,4
2024-07-28,STR002,SKU0003,79,14,True,False,0,0,76,False,0.0,5.37,64,2
2024-07-28,STR002,SKU0004,102,46,True,False,0,0,134,False,0.0,12.34,138,8
2024-07-28,STR002,SKU0005,143,3,True,False,0,0,135,False,0.0,12.77,150,7
2024-07-29,STR001,SKU0001,90,40,True,False,0,5,121,False,0.0,9.85,99,3
2024-07-29,STR001,SKU0002,210,136,True,False,0,13,300,False,0.0,9.25,219,4
2024-07-29,STR001,SKU0003,122,0,False,False,0,0,100,False,0.0,4.93,79,2
2024-07-29,STR001,SKU0004,141,4,True,False,0,0,131,False,0.0,6.89,171,8
2024-07-29,STR001,SKU0005,198,0,False,False,0,0,176,False,0.0,10.44,184,7
2024-07-29,STR002,SKU0001,87,0,False,False,0,1,71,False,0.0,8.57,81,3
2024-07-29,STR002,SKU0002,240,0,False,False,0,6,206,False,0.0,8.19,178,4
2024-07-29,STR002,SKU0003,76,0,False,False,0,0,56,False,0.0,4.04,64,2
2024-07-29,STR002,SKU0004,134,3,True,False,0,0,133,False,0.0,12.75,138,8
2024-07-29,STR002,SKU0005,135,0,True,False,0,0,122,False,0.0,11.86,150,7
2024-07-30,STR001,SKU0001,121,47,True,False,1,13,136,False,0.0,13.41,99,3
2024-07-30,STR001,SKU0002,300,0,False,False,0,13,245,False,0.0,7.36,219,4
2024-07-30,STR001,SKU0003,100,0,False,False,0,0,85,False,0.0,4.05,79,2
2024-07-30,STR001,SKU0004,131,35,True,False,0,0,157,False,0.0,9.16,171,8
2024-07-30,STR001,SKU0005,176,4,True,False,0,0,157,False,0.0,9.16,184,7
2024-07-30,STR002,SKU0001,71,77,True,False,0,6,138,False,0.0,13.61,81,3
2024-07-30,STR002,SKU0002,206,0,False,False,0,5,186,False,0.0,7.44,178,4
2024-07-30,STR002,SKU0003,56,63,True,False,2,0,105,False,0.0,7.14,64,2
2024-07-30,STR002,SKU0004,133,4,True,False,0,0,129,False,0.0,12.54,138,8
2024-07-30,STR002,SKU0005,122,41,True,False,0,0,154,False,0.0,14.18,150,7
2024-07-31,STR001,SKU0001,136,0,False,False,0,6,100,False,0.0,10.61,99,3
2024-07-31,STR001,SKU0002,245,0,False,False,0,12,164,False,0.0,4.61,219,4
2024-07-31,STR001,SKU0003,85,96,True,False,0,0,160,False,0.0,8.12,79,2
2024-07-31,STR001,SKU0004,157,0,True,False,0,0,147,False,0.0,8.43,171,8
2024-07-31,STR001,SKU0005,157,0,True,False,0,0,157,False,0.0,9.08,184,7
2024-07-31,STR002,SKU0001,138,0,False,False,0,6,110,False,0.0,14.26,81,3
2024-07-31,STR002,SKU0002,186,0,False,False,0,1,154,False,0.0,6.2,178,4
2024-07-31,STR002,SKU0003,105,15,True,False,0,0,104,False,0.0,7.51,64,2
2024-07-31,STR002,SKU0004,129,7,True,False,0,0,124,False,0.0,11.42,138,8
2024-07-31,STR002,SKU0005,154,0,False,False,0,0,145,False,0.0,13.18,150,7
2024-08-01,STR001,SKU0001,100,0,False,False,0,7,83,False,0.0,7.0,99,3
2024-08-01,STR001,SKU0002,164,0,True,True,0,3,143,False,0.0,3.6,219,4
2024-08-01,STR001,SKU0003,160,0,False,False,0,0,145,False,0.0,6.9,79,2
2024-08-01,STR001,SKU0004,147,3,True,False,0,0,146,False,0.0,8.74,171,8
2024-08-01,STR001,SKU0005,157,42,True,False,0,0,187,False,0.0,12.96,184,7
2024-08-01,STR002,SKU0001,110,0,False,False,0,7,95,False,0.0,9.64,81,3
2024-08-01,STR002,SKU0002,154,21,True,False,0,2,147,False,0.0,5.42,178,4
2024-08-01,STR002,SKU0003,104,0,False,False,0,0,88,False,0.0,6.04,64,2
2024-08-01,STR002,SKU0004,124,23,True,False,0,0,142,False,0.0,12.27,138,8
2024-08-01,STR002,SKU0005,145,4,True,False,0,0,116,False,0.0,10.97,150,7
2024-08-02,STR001,SKU0001,83,85,True,False,1,4,155,False,0.0,12.06,99,3
2024-08-02,STR001,SKU0002,143,100,True,False,3,4,184,False,0.0,5.07,219,4
2024-08-02,STR001,SKU0003,145,0,False,False,0,0,122,False,0.0,6.37,79,2
2024-08-02,STR001,SKU0004,146,1,True,False,0,0,137,False,0.0,9.5,171,8
2024-08-02,STR001,SKU0005,187,0,False,False,0,0,175,False,0.0,12.01,184,7
2024-08-02,STR002,SKU0001,95,0,False,False,0,4,87,False,0.0,9.09,81,3
2024-08-02,STR002,SKU0002,147,26,True,False,0,7,154,False,0.0,5.26,178,4
2024-08-02,STR002,SKU0003,88,0,False,False,0,0,61,False,0.0,3.85,64,2
2024-08-02,STR002,SKU0004,142,0,False,False,0,0,131,False,0.0,14.33,138,8
2024-08-02,STR002,SKU0005,116,0,True,True,0,0,109,False,0.0,7.48,150,7
2024-08-03,STR001,SKU0001,155,5,True,False,0,8,141,False,0.0,10.39,99,3
2024-08-03,STR001,SKU0002,184,129,True,False,0,6,286,False,0.0,7.07,219,4
2024-08-03,STR001,SKU0003,122,75,True,False,0,0,173,False,0.0,8.41,79,2
2024-08-03,STR001,SKU0004,137,29,True,False,0,0,152,False,0.0,10.75,171,8
2024-08-03,STR001,SKU0005,175,1,True,False,0,0,167,False,0.0,10.82,184,7
2024-08-03,STR002,SKU0001,87,74,True,False,1,13,137,False,0.0,14.98,81,3
2024-08-03,STR002,SKU0002,154,73,True,False,0,4,188,False,0.0,6.71,178,4
2024-08-03,STR002,SKU0003,61,86,True,False,0,0,129,False,0.0,7.34,64,2
2024-08-03,STR002,SKU0004,131,18,True,False,1,0,137,False,0.0,15.72,138,8
2024-08-03,STR002,SKU0005,109,22,True,False,0,0,113,False,0.0,8.07,150,7
2024-08-04,STR001,SKU0001,141,0,False,False,0,7,111,False,0.0,8.27,99,3
2024-08-04,STR001,SKU0002,286,0,False,False,0,7,245,False,0.0,6.5,219,4
2024-08-04,STR001,SKU0003,173,0,False,False,0,0,161,False,0.0,7.94,79,2
2024-08-04,STR001,SKU0004,152,0,True,True,0,0,141,False,0.0,9.68,171,8
2024-08-04,STR001,SKU0005,167,54,True,False,0,0,207,False,0.0,14.94,184,7
2024-08-04,STR002,SKU0001,137,0,False,False,0,8,121,False,0.0,12.1,81,3
2024-08-04,STR002,SKU0002,188,0,False,False,0,8,161,False,0.0,5.5,178,4
2024-08-04,STR002,SKU0003,129,0,False,False,0,0,111,False,0.0,6.17,64,2
2024-08-04,STR002,SKU0004,137,3,True,False,0,0,131,False,0.0,14.11,138,8
2024-08-04,STR002,SKU0005,113,20,True,False,0,0,108,False,0.0,7.56,150,7
2024-08-05,STR001,SKU0001,111,0,False,False,0,5,95,False,0.0,6.39,99,3
2024-08-05,STR001,SKU0002,245,0,False,False,0,3,180,False,0.0,4.68,219,4
2024-08-05,STR001,SKU0003,161,0,False,False,0,0,137,False,0.0,7.27,79,2
2024-08-05,STR001,SKU0004,141,38,True,True,0,0,176,False,0.0,17.11,171,8
2024-08-05,STR001,SKU0005,207,0,False,False,0,0,184,False,0.0,14.0,184,7
2024-08-05,STR002,SKU0001,121,0,False,False,0,5,87,False,0.0,8.58,81,3
2024-08-05,STR002,SKU0002,161,37,True,False,1,5,175,False,0.0,7.38,178,4
2024-08-05,STR002,SKU0003,111,0,False,False,0,0,87,False,0.0,4.8,64,2
2024-08-05,STR002,SKU0004,131,3,True,False,0,0,127,False,0.0,14.82,138,8
2024-08-05,STR002,SKU0005,108,48,True,False,0,0,147,False,0.0,9.03,150,7
2024-08-06,STR001,SKU0001,95,20,True,False,0,4,106,False,0.0,6.68,99,3
2024-08-06,STR001,SKU0002,180,197,True,False,3,19,335,False,0.0,7.87,219,4
2024-08-06,STR001,SKU0003,137,3,True,False,0,0,117,False,0.0,6.11,79,2
2024-08-06,STR001,SKU0004,176,0,False,False,0,0,166,False,0.0,19.05,171,8
2024-08-06,STR001,SKU0005,184,0,False,False,0,0,173,False,0.0,13.02,184,7
2024-08-06,STR002,SKU0001,87,0,False,False,0,3,75,False,0.0,6.18,81,3
2024-08-06,STR002,SKU0002,175,4,True,False,0,3,160,False,0.0,7.23,178,4
2024-08-06,STR002,SKU0003,87,45,True,False,0,0,126,False,0.0,6.73,64,2
2024-08-06,STR002,SKU0004,127,1,True,False,0,0,123,False,0.0,13.67,138,8
2024-08-06,STR002,SKU0005,147,1,True,False,0,0,103,False,0.0,6.55,150,7
2024-08-07,STR001,SKU0001,106,78,True,False,0,11,167,False,0.0,11.93,99,3
2024-08-07,STR001,SKU0002,335,5,True,False,0,9,298,False,0.0,7.56,219,4
2024-08-07,STR001,SKU0003,117,0,False,False,0,0,99,False,0.0,4.88,79,2
2024-08-07,STR001,SKU0004,166,0,True,False,0,0,158,False,0.0,17.84,171,8
2024-08-07,STR001,SKU0005,173,0,True,True,0,0,160,False,0.0,13.83,184,7
2024-08-07,STR002,SKU0001,75,88,True,False,0,9,150,False,0.0,11.67,81,3
2024-08-07,STR002,SKU0002,160,36,True,False,0,3,179,False,0.0,8.03,178,4
2024-08-07,STR002,SKU0003,126,0,False,False,0,0,109,False,0.0,6.1,64,2
2024-08-07,STR002,SKU0004,123,5,True,False,0,0,118,False,0.0,13.77,138,8
2024-08-07,STR002,SKU0005,103,74,True,False,0,0,145,False,0.0,6.95,150,7
2024-08-08,STR001,SKU0001,167,0,False,False,0,7,150,False,0.0,14.19,99,3
2024-08-08,STR001,SKU0002,298,0,False,False,0,8,276,False,0.0,8.05,219,4
2024-08-08,STR001,SKU0003,99,0,False,False,0,0,78,False,0.0,3.93,79,2
2024-08-08,STR001,SKU0004,158,28,True,False,0,0,153,False,0.0,17.85,171,8
2024-08-08,STR001,SKU0005,160,5,True,False,0,0,146,False,0.0,10.87,184,7
2024-08-08,STR002,SKU0001,150,0,False,False,0,4,139,False,0.0,13.51,81,3
2024-08-08,STR002,SKU0002,179,0,False,False,0,8,150,False,0.0,7.55,178,4
2024-08-08,STR002,SKU0003,109,0,False,False,0,0,97,False,0.0,5.39,64,2
2024-08-08,STR002,SKU0004,118,3,True,False,0,0,113,False,0.0,13.64,138,8
2024-08-08,STR002,SKU0005,145,4,True,False,0,0,115,False,0.0,4.76,150,7
2024-08-09,STR001,SKU0001,150,0,False,False,0,4,135,False,0.0,12.77,99,3
2024-08-09,STR001,SKU0002,276,0,False,False,0,7,238,False,0.0,7.06,219,4
2024-08-09,STR001,SKU0003,78,69,True,False,0,0,122,False,0.0,5.89,79,2
2024-08-09,STR001,SKU0004,153,2,True,False,0,0,140,False,0.0,11.01,171,8
2024-08-09,STR001,SKU0005,146,32,True,False,0,0,156,False,0.0,10.81,184,7
2024-08-09,STR002,SKU0001,139,0,False,False,0,6,115,False,0.0,11.34,81,3
2024-08-09,STR002,SKU0002,150,74,True,False,3,7,189,False,0.0,9.87,178,4
2024-08-09,STR002,SKU0003,97,3,True,False,0,0,91,False,0.0,5.22,64,2
2024-08-09,STR002,SKU0004,113,25,True,False,0,0,120,False,0.0,13.77,138,8
2024-08-09,STR002,SKU0005,115,61,True,False,0,0,153,False,0.0,6.3,150,7
2024-08-10,STR001,SKU0001,135,0,False,False,0,3,111,False,0.0,10.09,99,3
2024-08-10,STR001,SKU0002,238,0,False,False,0,11,198,False,0.0,6.45,219,4
2024-08-10,STR001,SKU0003,122,0,False,False,0,0,79,False,0.0,3.76,79,2
2024-08-10,STR001,SKU0004,140,13,True,False,0,0,131,False,0.0,9.76,171,8
2024-08-10,STR001,SKU0005,156,49,True,False,0,0,185,False,0.0,11.67,184,7
2024-08-10,STR002,SKU0001,115,0,False,False,0,2,112,False,0.0,9.22,81,3
2024-08-10,STR002,SKU0002,189,0,False,False,0,6,156,False,0.0,7.43,178,4
2024-08-10,STR002,SKU0003,91,0,False,False,0,0,72,False,0.0,4.85,64,2
2024-08-10,STR002,SKU0004,120,0,True,False,0,0,114,False,0.0,11.74,138,8
2024-08-10,STR002,SKU0005,153,0,False,False,0,0,123,False,0.0,4.63,150,7
2024-08-11,STR001,SKU0001,111,0,True,True,0,3,88,False,0.0,7.08,99,3
2024-08-11,STR001,SKU0002,198,44,True,False,1,9,208,False,0.0,6.53,219,4
2024-08-11,STR001,SKU0003,79,0,False,False,0,0,52,False,0.0,2.19,79,2
2024-08-11,STR001,SKU0004,131,24,True,False,0,0,130,False,0.0,8.92,171,8
2024-08-11,STR001,SKU0005,185,2,True,False,0,0,171,False,0.0,9.81,184,7
2024-08-11,STR002,SKU0001,112,1,True,False,0,3,110,False,0.0,10.13,81,3
2024-08-11,STR002,SKU0002,156,98,True,False,0,7,225,False,0.0,11.33,178,4
2024-08-11,STR002,SKU0003,72,0,False,False,0,0,42,False,0.0,2.8,64,2
2024-08-11,STR002,SKU0004,114,36,True,False,0,0,136,False,0.0,15.11,138,8
2024-08-11,STR002,SKU0005,123,37,True,False,0,0,122,False,0.0,4.31,150,7
2024-08-12,STR001,SKU0001,88,87,True,False,1,8,155,False,0.0,12.92,99,3
2024-08-12,STR001,SKU0002,208,2,True,False,0,7,171,False,0.0,5.62,219,4
2024-08-12,STR001,SKU0003,52,77,True,False,0,0,100,False,0.0,3.87,79,2
2024-08-12,STR001,SKU0004,130,8,True,False,0,0,112,False,0.0,6.76,171,8
2024-08-12,STR001,SKU0005,171,0,True,False,0,0,155,False,0.0,8.75,184,7
2024-08-12,STR002,SKU0001,110,0,False,False,0,5,95,False,0.0,9.78,81,3
2024-08-12,STR002,SKU0002,225,4,True,False,0,7,202,False,0.0,9.96,178,4
2024-08-12,STR002,SKU0003,42,74,True,False,0,0,83,False,0.0,4.97,64,2
2024-08-12,STR002,SKU0004,136,1,True,False,0,0,127,False,0.0,13.07,138,8
2024-08-12,STR002,SKU0005,122,12,True,False,0,0,108,False,0.0,3.58,150,7
2024-08-13,STR001,SKU0001,155,44,False,False,0,21,168,False,0.0,14.0,99,3
2024-08-13,STR001,SKU0002,171,74,True,False,1,7,210,False,0.0,8.03,219,4
2024-08-13,STR001,SKU0003,100,0,False,False,0,0,73,False,0.0,2.75,79,2
2024-08-13,STR001,SKU0004,112,23,True,False,0,0,129,False,0.0,6.5,171,8
2024-08-13,STR001,SKU0005,155,4,True,False,0,0,138,False,0.0,8.26,184,7
2024-08-13,STR002,SKU0001,95,0,False,False,0,4,70,False,0.0,10.0,81,3
2024-08-13,STR002,SKU0002,202,0,False,False,0,3,192,False,0.0,9.27,178,4
2024-08-13,STR002,SKU0003,83,0,False,False,0,0,53,False,0.0,2.94,64,2
2024-08-13,STR002,SKU0004,127,1,True,False,0,0,112,False,0.0,11.04,138,8
2024-08-13,STR002,SKU0005,108,55,True,False,0,0,127,False,0.0,3.9,150,7
2024-08-14,STR001,SKU0001,168,0,False,False,0,4,148,False,0.0,11.64,99,3
2024-08-14,STR001,SKU0002,210,66,True,False,0,5,216,False,0.0,7.96,219,4
2024-08-14,STR001,SKU0003,73,91,True,False,1,0,148,False,0.0,5.45,79,2
2024-08-14,STR001,SKU0004,129,2,True,False,0,0,126,False,0.0,6.53,171,8
2024-08-14,STR001,SKU0005,138,41,True,False,0,0,157,False,0.0,8.65,184,7
2024-08-14,STR002,SKU0001,70,82,True,False,2,13,120,False,0.0,13.77,81,3
2024-08-14,STR002,SKU0002,192,0,False,False,0,5,176,False,0.0,9.06,178,4
2024-08-14,STR002,SKU0003,53,35,True,False,0,0,60,False,0.0,2.8,64,2
2024-08-14,STR002,SKU0004,112,0,True,True,0,0,108,False,0.0,9.22,138,8
2024-08-14,STR002,SKU0005,127,4,True,False,0,0,100,False,0.0,3.2,150,7
2024-08-15,STR001,SKU0001,148,0,True,True,0,3,127,False,0.0,8.98,99,3
2024-08-15,STR001,SKU0002,216,95,True,False,1,9,274,False,0.0,9.05,219,4
2024-08-15,STR001,SKU0003,148,15,True,False,0,0,152,False,0.0,5.69,79,2
2024-08-15,STR001,SKU0004,126,5,True,False,0,0,130,False,0.0,6.89,171,8
2024-08-15,STR001,SKU0005,157,5,True,False,0,0,158,False,0.0,8.13,184,7
2024-08-15,STR002,SKU0001,120,1,True,False,0,3,110,False,0.0,10.41,81,3
2024-08-15,STR002,SKU0002,176,127,True,False,0,13,260,False,0.0,13.68,178,4
2024-08-15,STR002,SKU0003,60,32,True,False,0,0,71,False,0.0,3.09,64,2
2024-08-15,STR002,SKU0004,108,37,True,False,0,0,137,False,0.0,12.62,138,8
2024-08-15,STR002,SKU0005,100,76,True,False,0,1,132,False,0.0,4.24,150,7
2024-08-16,STR001,SKU0001,127,0,False,False,0,6,103,False,0.0,6.74,99,3
2024-08-16,STR001,SKU0002,274,0,False,False,0,7,251,False,0.0,7.81,219,4
2024-08-16,STR001,SKU0003,152,0,False,False,0,0,128,False,0.0,5.06,79,2
2024-08-16,STR001,SKU0004,130,36,True,False,0,0,154,False,0.0,10.78,171,8
2024-08-16,STR001,SKU0005,158,59,True,False,0,0,191,False,0.0,11.05,184,7
2024-08-16,STR002,SKU0001,110,0,False,False,0,4,99,False,0.0,9.24,81,3
2024-08-16,STR002,SKU0002,260,0,False,False,0,8,192,False,0.0,9.46,178,4
2024-08-16,STR002,SKU0003,71,0,False,False,0,0,55,False,0.0,2.26,64,2
2024-08-16,STR002,SKU0004,137,26,True,False,0,0,158,False,0.0,14.55,138,8
2024-08-16,STR002,SKU0005,132,47,True,False,0,0,174,False,0.0,5.37,150,7
2024-08-17,STR001,SKU0001,103,0,False,False,0,3,77,False,0.0,4.73,99,3
2024-08-17,STR001,SKU0002,251,3,True,False,0,7,202,False,0.0,6.73,219,4
2024-08-17,STR001,SKU0003,128,0,False,False,0,0,114,False,0.0,4.53,79,2
2024-08-17,STR001,SKU0004,154,13,True,False,0,1,153,False,0.0,11.04,171,8
2024-08-17,STR001,SKU0005,191,0,False,False,0,0,155,False,0.0,8.68,184,7
2024-08-17,STR002,SKU0001,99,0,False,False,0,7,69,False,0.0,7.55,81,3
2024-08-17,STR002,SKU0002,192,60,True,False,2,3,212,False,0.0,8.38,178,4
2024-08-17,STR002,SKU0003,55,49,True,False,0,0,69,False,0.0,2.73,64,2
2024-08-17,STR002,SKU0004,158,0,False,False,0,0,148,False,0.0,16.44,138,8
2024-08-17,STR002,SKU0005,174,0,False,False,0,0,156,False,0.0,5.22,150,7
2024-08-18,STR001,SKU0001,77,125,True,False,0,14,175,False,0.0,10.56,99,3
2024-08-18,STR001,SKU0002,202,44,True,False,0,10,203,False,0.0,6.29,219,4
2024-08-18,STR001,SKU0003,114,13,True,False,0,0,99,False,0.0,4.71,79,2
2024-08-18,STR001,SKU0004,153,17,True,False,0,0,160,False,0.0,12.73,171,8
2024-08-18,STR001,SKU0005,155,63,True,False,0,0,194,False,0.0,9.63,184,7
2024-08-18,STR002,SKU0001,69,68,True,False,0,8,126,False,0.0,10.26,81,3
2024-08-18,STR002,SKU0002,212,0,False,False,0,7,164,False,0.0,6.21,178,4
2024-08-18,STR002,SKU0003,69,88,True,False,0,0,141,False,0.0,5.11,64,2
2024-08-18,STR002,SKU0004,148,0,False,False,0,0,143,False,0.0,14.94,138,8
2024-08-18,STR002,SKU0005,156,0,False,False,0,0,141,False,0.0,5.01,150,7
2024-08-19,STR001,SKU0001,175,6,True,False,0,9,164,False,0.0,10.53,99,3
2024-08-19,STR001,SKU0002,203,107,True,False,1,9,259,False,0.0,7.71,219,4
2024-08-19,STR001,SKU0003,99,0,False,False,0,0,75,False,0.0,3.55,79,2
2024-08-19,STR001,SKU0004,160,1,True,False,0,0,146,False,0.0,14.0,171,8
2024-08-19,STR001,SKU0005,194,26,True,False,0,0,194,False,0.0,9.11,184,7
2024-08-19,STR002,SKU0001,126,5,True,False,0,6,109,False,0.0,8.57,81,3
2024-08-19,STR002,SKU0002,164,64,True,False,0,5,192,False,0.0,6.59,178,4
2024-08-19,STR002,SKU0003,141,0,False,False,0,0,128,False,0.0,5.01,64,2
2024-08-19,STR002,SKU0004,143,0,False,False,0,0,134,False,0.0,16.17,138,8
2024-08-19,STR002,SKU0005,141,5,True,False,0,0,129,False,0.0,5.19,150,7
2024-08-20,STR001,SKU0001,164,0,False,False,0,13,139,False,0.0,9.18,99,3
2024-08-20,STR001,SKU0002,259,0,False,False,0,8,220,False,0.0,6.31,219,4
2024-08-20,STR001,SKU0003,75,101,True,False,0,0,156,False,0.0,7.64,79,2
2024-08-20,STR001,SKU0004,146,5,True,False,0,0,124,False,0.0,14.0,171,8
2024-08-20,STR001,SKU0005,194,0,False,False,0,0,170,False,0.0,7.48,184,7
2024-08-20,STR002,SKU0001,109,0,False,False,0,3,103,False,0.0,7.59,81,3
2024-08-20,STR002,SKU0002,192,0,False,False,0,5,136,False,0.0,4.43,178,4
2024-08-20,STR002,SKU0003,128,0,False,False,0,0,121,False,0.0,5.33,64,2
2024-08-20,STR002,SKU0004,134,0,True,False,0,0,127,False,0.0,15.6,138,8
2024-08-20,STR002,SKU0005,129,46,True,False,0,0,163,False,0.0,6.92,150,7
2024-08-21,STR001,SKU0001,139,0,False,False,0,1,116,False,0.0,7.52,99,3
2024-08-21,STR001,SKU0002,220,0,False,False,0,4,202,False,0.0,5.7,219,4
2024-08-21,STR001,SKU0003,156,6,True,False,0,0,145,False,0.0,7.46,79,2
2024-08-21,STR001,SKU0004,124,59,True,False,0,0,170,False,0.0,14.34,171,8
2024-08-21,STR001,SKU0005,170,1,True,False,0,0,152,False,0.0,6.57,184,7
2024-08-21,STR002,SKU0001,103,0,False,False,0,4,87,False,0.0,7.91,81,3
2024-08-21,STR002,SKU0002,136,116,True,False,3,5,212,False,0.0,5.73,178,4
2024-08-21,STR002,SKU0003,121,3,True,False,0,0,110,False,0.0,5.66,64,2
2024-08-21,STR002,SKU0004,127,11,True,False,0,1,118,False,0.0,17.21,138,8
2024-08-21,STR002,SKU0005,163,0,False,False,0,0,157,False,0.0,7.79,150,7
2024-08-22,STR001,SKU0001,116,0,False,False,0,3,98,False,0.0,6.02,99,3
2024-08-22,STR001,SKU0002,202,174,True,False,3,23,319,False,0.0,10.79,219,4
2024-08-22,STR001,SKU0003,145,0,False,False,0,0,122,False,0.0,6.19,79,2
2024-08-22,STR001,SKU0004,170,16,True,False,0,0,179,False,0.0,13.77,171,8
2024-08-22,STR001,SKU0005,152,65,True,False,0,0,173,False,0.0,7.62,184,7
2024-08-22,STR002,SKU0001,87,0,False,False,0,1,79,False,0.0,7.68,81,3
2024-08-22,STR002,SKU0002,212,65,True,False,0,15,227,False,0.0,5.68,178,4
