date,store_id,sku_id,regular_unit_price_gbp,actual_unit_price_gbp,discount_pct,promo_flag,promo_type,display_support_flag,email_or_app_support_flag,leaflet_support_flag,competitor_price_index,store_footfall,local_event_flag,holiday_flag,weather_condition,temperature_celsius,rainfall_mm,opening_stock_units,delivery_units,closing_stock_units,stockout_flag,hours_out_of_stock,lag_1_units_sold,lag_7_units_sold,rolling_7_day_avg_units_sold,rolling_28_day_avg_units_sold,day_of_week,month,week_of_year,is_weekend,is_payday_window,is_school_holiday,is_bank_holiday,units_sold,potential_demand_units,sales_revenue_gbp,cost_of_goods_sold_gbp,retailer_promo_cost_gbp,gross_profit_gbp,gross_margin_pct,waste_units,lost_sales_estimate_units,transaction_count,average_basket_value_gbp,anomaly_flag,anomaly_type
2024-11-02,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.968,1660,False,False,Cold,-4.2,1.2,130,0,107,False,0.0,10,8,14.0,14.36,5,11,44,True,True,False,False,19,19,72.39,39.14,0.0,33.25,45.93,4,0,13,17.89,False,
2024-11-02,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.049,1678,False,False,Cold,-4.2,1.2,275,0,233,False,0.0,38,72,35.86,42.75,5,11,44,True,True,False,False,34,34,57.46,34.34,0.0,23.12,40.24,8,0,13,11.41,False,
2024-11-02,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.037,1656,False,False,Cold,-4.2,1.2,160,0,144,False,0.0,16,21,16.86,17.86,5,11,44,True,True,False,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,13,7.85,False,
2024-11-02,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.012,1562,False,False,Cold,-4.2,1.2,146,7,145,False,0.0,19,7,13.0,12.93,5,11,44,True,True,False,False,8,8,89.36,52.48,0.0,36.88,41.27,0,0,4,61.91,False,
2024-11-02,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.057,1814,False,False,Cold,-4.2,1.2,180,5,157,False,0.0,5,20,16.0,16.18,5,11,44,True,True,False,False,28,28,36.96,24.36,0.0,12.6,34.09,0,0,20,4.17,False,
2024-11-02,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.004,945,False,False,Cold,-4.2,1.2,94,0,78,False,0.0,6,16,9.57,8.68,5,11,44,True,True,False,False,14,14,53.34,28.84,0.0,24.5,45.93,2,0,10,15.72,False,
2024-11-02,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.972,1031,False,False,Cold,-4.2,1.2,213,0,178,False,0.0,17,25,26.43,24.82,5,11,44,True,True,False,False,30,30,50.7,30.3,0.0,20.4,40.24,5,0,21,8.73,False,
2024-11-02,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.008,1008,False,False,Cold,-4.2,1.2,88,0,71,False,0.0,15,23,22.86,29.86,5,11,44,True,True,False,False,17,17,30.09,17.0,0.0,13.09,43.5,0,0,7,12.52,False,
2024-11-02,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.056,961,False,False,Cold,-4.2,1.2,126,1,101,False,0.0,13,8,11.43,10.39,5,11,44,True,True,False,False,26,26,275.86,170.56,0.94,104.36,37.83,0,0,12,40.54,False,
2024-11-02,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.951,973,False,False,Cold,-4.2,1.2,164,0,153,False,0.0,11,27,14.86,14.32,5,11,44,True,True,False,False,11,11,14.52,9.57,0.0,4.95,34.09,0,0,5,10.44,False,
2024-11-03,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.974,1542,False,False,Dry,6.6,1.0,107,0,81,False,0.0,19,36,15.57,14.43,6,11,44,True,True,False,False,23,23,87.63,47.38,0.0,40.25,45.93,3,0,15,18.14,False,
2024-11-03,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.969,1714,False,False,Dry,6.6,1.0,233,0,206,False,0.0,34,52,30.43,42.86,6,11,44,True,True,False,False,22,22,37.18,22.22,0.0,14.96,40.24,5,0,16,6.72,False,
2024-11-03,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.09,1633,False,False,Dry,6.6,1.0,144,0,114,False,0.0,16,17,16.14,17.75,6,11,44,True,True,False,False,30,30,53.1,30.0,0.0,23.1,43.5,0,0,20,4.81,False,
2024-11-03,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.018,1720,False,False,Dry,6.6,1.0,145,21,150,False,0.0,8,26,13.14,12.64,6,11,44,True,True,False,False,16,16,178.72,104.96,0.0,73.76,41.27,0,0,7,84.42,False,
2024-11-03,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.056,1691,False,False,Dry,6.6,1.0,157,6,143,False,0.0,28,24,17.14,16.21,6,11,44,True,True,False,False,20,20,26.4,17.4,0.0,9.0,34.09,0,0,9,8.88,False,
2024-11-03,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.028,1006,False,False,Dry,6.6,1.0,78,71,135,False,0.0,14,12,9.29,8.89,6,11,44,True,True,False,False,9,9,34.29,18.54,0.0,15.75,45.93,5,0,5,17.8,False,
2024-11-03,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.021,1031,False,False,Dry,6.6,1.0,178,0,156,False,0.0,30,44,27.14,24.86,6,11,44,True,True,False,False,21,21,35.49,21.21,0.0,14.28,40.24,1,0,9,10.05,False,
2024-11-03,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.949,945,False,False,Dry,6.6,1.0,71,0,63,False,0.0,17,54,22.0,28.54,6,11,44,True,True,False,False,7,7,12.39,7.0,0.0,5.39,43.5,1,0,4,6.72,False,
2024-11-03,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,0.989,974,False,False,Dry,6.6,1.0,101,0,91,False,0.0,26,22,14.0,10.89,6,11,44,True,True,False,False,10,10,106.1,65.6,0.94,39.56,37.29,0,0,5,82.95,False,
2024-11-03,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.009,873,False,False,Dry,6.6,1.0,153,0,142,False,0.0,11,28,12.57,14.43,6,11,44,True,True,False,False,11,11,14.52,9.57,0.0,4.95,34.09,0,0,9,2.99,False,
2024-11-04,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.989,1449,False,False,Heavy Rain,7.3,13.5,81,35,103,False,0.0,23,7,13.71,14.93,0,11,45,False,False,False,False,7,7,26.67,14.42,0.0,12.25,45.93,6,0,5,10.72,False,
2024-11-04,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.96,1489,False,False,Heavy Rain,7.3,13.5,206,0,176,False,0.0,22,22,26.14,41.75,0,11,45,False,False,False,False,26,26,43.94,26.26,0.0,17.68,40.24,4,0,11,14.74,False,
2024-11-04,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.024,1632,False,False,Heavy Rain,7.3,13.5,114,13,115,False,0.0,30,14,18.0,17.75,0,11,45,False,False,False,False,11,11,19.47,11.0,0.0,8.47,43.5,0,0,10,4.98,False,
2024-11-04,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.012,1457,False,False,Heavy Rain,7.3,13.5,150,4,130,False,0.0,16,6,11.71,12.21,0,11,45,False,False,False,False,24,24,268.08,157.44,0.0,110.64,41.27,0,0,15,48.66,False,
2024-11-04,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.089,1702,False,False,Heavy Rain,7.3,13.5,143,1,127,False,0.0,20,10,16.57,16.04,0,11,45,False,False,False,False,17,17,22.44,14.79,0.0,7.65,34.09,0,0,8,7.69,False,
2024-11-04,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.963,921,False,False,Heavy Rain,7.3,13.5,135,0,105,False,0.0,9,7,8.86,9.04,0,11,45,False,False,False,False,19,19,72.39,39.14,0.0,33.25,45.93,11,0,12,19.37,False,
2024-11-04,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.004,977,False,False,Heavy Rain,7.3,13.5,156,151,282,False,0.0,21,20,23.86,23.86,0,11,45,False,False,False,False,16,16,27.04,16.16,0.0,10.88,40.24,8,0,10,9.47,False,
2024-11-04,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.009,885,False,False,Heavy Rain,7.3,13.5,63,94,140,False,0.0,7,35,15.29,26.5,0,11,45,False,False,False,False,17,17,30.09,17.0,0.0,13.09,43.5,0,0,10,6.1,False,
2024-11-04,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,0.958,871,False,False,Heavy Rain,7.3,13.5,91,5,87,False,0.0,10,6,12.29,10.86,0,11,45,False,False,False,False,9,9,95.49,59.04,0.94,35.51,37.19,0,0,6,57.77,False,
2024-11-04,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.085,951,False,False,Heavy Rain,7.3,13.5,142,5,145,False,0.0,11,12,10.14,14.43,0,11,45,False,False,False,False,2,2,2.64,1.74,0.0,0.9,34.09,0,0,2,2.86,False,
2024-11-05,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.042,1505,False,False,Rain,2.8,6.7,103,19,87,False,0.0,7,4,13.71,14.82,1,11,45,False,False,False,False,30,30,114.3,61.8,0.0,52.5,45.93,5,0,16,12.86,False,
2024-11-05,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.999,1584,False,False,Rain,2.8,6.7,176,165,286,False,0.0,26,14,26.71,41.07,1,11,45,False,False,False,False,37,37,62.53,37.37,0.0,25.16,40.24,16,0,22,7.16,False,
2024-11-05,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.049,1691,False,False,Rain,2.8,6.7,115,0,101,False,0.0,11,20,17.57,17.61,1,11,45,False,False,False,False,14,14,24.78,14.0,0.0,10.78,43.5,0,0,10,5.89,False,
2024-11-05,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.061,1559,False,False,Rain,2.8,6.7,130,1,113,False,0.0,24,16,14.29,12.82,1,11,45,False,False,False,False,18,18,201.06,118.08,0.0,82.98,41.27,0,0,8,77.41,False,
2024-11-05,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.028,1443,False,False,Rain,2.8,6.7,127,74,181,False,0.0,17,17,17.57,15.75,1,11,45,False,False,False,False,19,19,25.08,16.53,0.0,8.55,34.09,0,0,8,6.98,False,
2024-11-05,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.996,931,False,False,Rain,2.8,6.7,105,0,92,False,0.0,19,8,10.57,9.43,1,11,45,False,False,False,False,9,9,34.29,18.54,0.0,15.75,45.93,4,0,6,14.51,False,
2024-11-05,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.045,763,False,False,Rain,2.8,6.7,282,5,267,False,0.0,16,52,23.29,23.43,1,11,45,False,False,False,False,10,10,16.9,10.1,0.0,6.8,40.24,10,0,5,10.5,False,
2024-11-05,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.998,963,False,False,Rain,2.8,6.7,140,0,122,False,0.0,17,15,12.71,25.36,1,11,45,False,False,False,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,9,12.53,False,
2024-11-05,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.044,963,False,False,Rain,2.8,6.7,87,63,144,False,0.0,9,5,12.71,10.89,1,11,45,False,False,False,False,6,6,63.66,39.36,0.94,23.36,36.69,0,0,4,39.58,False,
2024-11-05,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.067,970,False,False,Rain,2.8,6.7,145,2,128,False,0.0,2,5,8.71,13.71,1,11,45,False,False,False,False,19,19,25.08,16.53,0.0,8.55,34.09,0,0,13,6.35,False,
2024-11-06,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.055,1493,False,False,Cold,1.1,0.3,87,94,169,False,0.0,30,17,17.43,15.43,2,11,45,False,False,False,False,8,8,30.48,16.48,0.0,14.0,45.93,4,0,8,12.67,False,
2024-11-06,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.99,1536,False,False,Cold,1.1,0.3,286,0,244,False,0.0,37,22,30.0,40.79,2,11,45,False,False,False,False,32,32,54.08,32.32,0.0,21.76,40.24,10,0,24,5.96,False,
2024-11-06,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.015,1495,False,False,Cold,1.1,0.3,101,0,87,False,0.0,14,16,16.71,17.57,2,11,45,False,False,False,False,14,14,24.78,14.0,0.0,10.78,43.5,0,0,12,7.58,False,
2024-11-06,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.013,1507,False,False,Cold,1.1,0.3,113,3,91,False,0.0,18,10,14.57,12.61,2,11,45,False,False,False,False,25,25,279.25,164.0,0.0,115.25,41.27,0,0,10,94.5,False,
2024-11-06,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.038,1500,False,False,Cold,1.1,0.3,181,0,166,False,0.0,19,17,17.86,15.96,2,11,45,False,False,False,False,15,15,19.8,13.05,0.0,6.75,34.09,0,0,6,9.13,False,
2024-11-06,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.944,841,False,False,Cold,1.1,0.3,92,0,90,False,0.0,9,11,10.71,8.86,2,11,45,False,False,False,False,2,2,7.62,4.12,0.0,3.5,45.93,0,0,1,27.81,False,
2024-11-06,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.004,984,False,False,Cold,1.1,0.3,267,0,235,False,0.0,10,8,17.29,23.54,2,11,45,False,False,False,False,17,17,28.73,17.17,0.0,11.56,40.24,15,0,17,3.35,False,
2024-11-06,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.052,947,False,False,Cold,1.1,0.3,122,0,105,False,0.0,18,7,13.14,23.54,2,11,45,False,False,False,False,17,17,30.09,17.0,0.0,13.09,43.5,0,0,8,6.8,False,
2024-11-06,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,0.967,879,False,False,Cold,1.1,0.3,144,0,115,False,0.0,6,14,12.86,10.86,2,11,45,False,False,False,False,29,29,307.69,190.24,0.94,116.51,37.87,0,0,20,50.17,False,
2024-11-06,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.054,908,False,False,Cold,1.1,0.3,128,2,124,False,0.0,19,15,10.71,13.75,2,11,45,False,False,False,False,6,6,7.92,5.22,0.0,2.7,34.09,0,0,3,9.39,False,
2024-11-07,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.98,1565,False,False,Cold,1.5,0.9,169,13,159,False,0.0,8,16,16.14,15.18,3,11,45,False,False,False,False,7,7,26.67,14.42,0.0,12.25,45.93,16,0,4,23.56,False,
2024-11-07,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.935,1604,False,False,Cold,1.5,0.9,244,0,219,False,0.0,32,31,31.43,40.86,3,11,45,False,False,False,False,22,22,37.18,22.22,0.0,14.96,40.24,3,0,9,8.62,False,
2024-11-07,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.009,1610,False,False,Cold,1.5,0.9,87,58,132,False,0.0,14,14,16.43,17.64,3,11,45,False,False,False,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,13,4.4,False,
2024-11-07,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.057,1587,False,False,Cold,1.5,0.9,91,13,83,False,0.0,25,7,16.71,13.29,3,11,45,False,False,False,False,21,21,234.57,137.76,0.0,96.81,41.27,0,0,15,28.68,False,
2024-11-07,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.969,1635,False,False,Cold,1.5,0.9,166,4,161,False,0.0,15,19,17.57,16.04,3,11,45,False,False,False,False,9,9,11.88,7.83,0.0,4.05,34.09,0,0,5,9.09,False,
2024-11-07,STR002,SKU0001,3.81,3.05,20.0,True,Clubcard-style Price,False,False,False,0.979,912,False,False,Cold,1.5,0.9,90,58,140,False,0.0,2,7,9.43,8.86,3,11,45,False,False,False,False,3,3,9.15,6.18,2.31,0.66,7.21,5,0,2,11.21,False,
2024-11-07,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.002,886,False,False,Cold,1.5,0.9,235,0,206,False,0.0,17,19,18.57,23.43,3,11,45,False,False,False,False,18,18,30.42,18.18,0.0,12.24,40.24,11,0,17,3.47,False,
2024-11-07,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.989,897,False,False,Cold,1.5,0.9,105,51,146,False,0.0,17,11,14.57,22.18,3,11,45,False,False,False,False,10,10,17.7,10.0,0.0,7.7,43.5,0,0,9,4.75,False,
2024-11-07,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.041,893,False,False,Cold,1.5,0.9,115,2,100,False,0.0,29,12,15.0,11.61,3,11,45,False,False,False,False,17,17,180.37,111.52,0.94,67.91,37.65,0,0,7,59.94,False,
2024-11-07,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.919,884,False,False,Cold,1.5,0.9,124,4,118,False,0.0,6,6,9.43,13.5,3,11,45,False,False,False,False,10,10,13.2,8.7,0.0,4.5,34.09,0,0,7,6.25,False,
2024-11-08,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.021,1503,False,False,Cold,0.4,2.2,159,0,144,False,0.0,7,10,14.86,15.14,4,11,45,False,False,False,False,10,10,38.1,20.6,0.0,17.5,45.93,5,0,5,16.02,False,
2024-11-08,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.045,1488,False,False,Cold,0.4,2.2,219,0,181,False,0.0,22,38,30.14,40.71,4,11,45,False,False,False,False,30,30,50.7,30.3,0.0,20.4,40.24,8,0,12,14.29,False,
2024-11-08,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.055,1655,False,False,Cold,0.4,2.2,132,0,124,False,0.0,13,16,16.29,17.5,4,11,45,False,False,False,False,8,8,14.16,8.0,0.0,6.16,43.5,0,0,8,4.68,False,
2024-11-08,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.982,1549,False,False,Cold,0.4,2.2,83,70,143,False,0.0,21,19,18.71,13.18,4,11,45,False,False,False,False,10,10,111.7,65.6,0.0,46.1,41.27,0,0,6,42.19,False,
2024-11-08,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.977,1537,False,False,Cold,0.4,2.2,161,3,152,False,0.0,9,5,16.14,16.14,4,11,45,False,False,False,False,12,12,15.84,10.44,0.0,5.4,34.09,0,0,10,3.55,False,
2024-11-08,STR002,SKU0001,3.81,3.05,20.0,True,Clubcard-style Price,False,False,False,1.001,914,False,False,Cold,0.4,2.2,140,0,119,False,0.0,3,6,8.86,8.79,4,11,45,False,False,False,False,18,18,54.9,37.08,2.31,15.51,28.25,3,0,11,17.41,False,
2024-11-08,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.028,843,False,False,Cold,0.4,2.2,206,0,167,False,0.0,18,17,18.43,23.61,4,11,45,False,False,False,False,35,35,59.15,35.35,0.0,23.8,40.24,4,0,26,8.51,False,
2024-11-08,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.984,956,False,False,Cold,0.4,2.2,146,0,134,False,0.0,10,15,14.43,21.43,4,11,45,False,False,False,False,12,12,21.24,12.0,0.0,9.24,43.5,0,0,6,9.71,False,
2024-11-08,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.03,948,False,False,Cold,0.4,2.2,100,13,107,False,0.0,17,13,15.71,12.07,4,11,45,False,False,False,False,6,6,63.66,39.36,0.94,23.36,36.69,0,0,4,50.81,False,
2024-11-08,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.975,837,False,False,Cold,0.4,2.2,118,30,127,False,0.0,10,11,10.0,13.04,4,11,45,False,False,False,False,21,21,27.72,18.27,0.0,9.45,34.09,0,0,8,8.83,False,
2024-11-09,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.012,1787,False,False,Cloudy,9.0,1.9,144,0,111,False,0.0,10,19,14.86,15.36,5,11,45,True,False,False,False,27,27,102.87,55.62,0.0,47.25,45.93,6,0,19,16.15,False,
2024-11-09,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.026,1603,False,False,Cloudy,9.0,1.9,181,33,157,False,0.0,30,34,29.0,40.54,5,11,45,True,False,False,False,50,50,84.5,50.5,0.0,34.0,40.24,7,0,45,4.02,False,
2024-11-09,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.991,1681,False,False,Cloudy,9.0,1.9,124,0,113,False,0.0,8,16,15.14,17.39,5,11,45,True,False,False,False,11,11,19.47,11.0,0.0,8.47,43.5,0,0,9,7.68,False,
2024-11-09,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.01,1714,False,False,Cloudy,9.0,1.9,143,1,130,False,0.0,10,8,17.43,12.96,5,11,45,True,False,False,False,14,14,156.38,91.84,0.0,64.54,41.27,0,0,6,84.71,False,
2024-11-09,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.052,1742,False,False,Cloudy,9.0,1.9,152,31,170,False,0.0,12,28,17.14,16.14,5,11,45,True,False,False,False,13,13,17.16,11.31,0.0,5.85,34.09,0,0,11,3.82,False,
2024-11-09,STR002,SKU0001,3.81,3.05,20.0,True,Clubcard-style Price,False,False,False,0.987,991,False,False,Cloudy,9.0,1.9,119,0,90,False,0.0,18,14,10.57,9.14,5,11,45,True,False,False,False,29,29,88.45,59.74,2.31,26.4,29.85,0,0,23,9.86,False,
2024-11-09,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.04,978,False,False,Cloudy,9.0,1.9,167,31,153,False,0.0,35,30,21.0,24.5,5,11,45,True,False,False,False,35,35,59.15,35.35,0.0,23.8,40.24,10,0,16,12.5,False,
2024-11-09,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.007,1009,False,False,Cloudy,9.0,1.9,134,0,127,False,0.0,12,17,14.0,19.71,5,11,45,True,False,False,False,7,7,12.39,7.0,0.0,5.39,43.5,0,0,4,10.1,False,
2024-11-09,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.026,1043,False,False,Cloudy,9.0,1.9,107,29,124,False,0.0,6,26,14.71,11.89,5,11,45,True,False,False,False,12,12,127.32,78.72,0.94,47.66,37.43,0,0,12,38.59,False,
2024-11-09,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.055,944,False,False,Cloudy,9.0,1.9,127,6,109,False,0.0,21,11,11.43,13.46,5,11,45,True,False,False,False,24,24,31.68,20.88,0.0,10.8,34.09,0,0,12,6.39,False,
2024-11-10,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.104,1815,False,False,Cloudy,3.9,1.4,111,0,97,False,0.0,27,23,16.0,15.71,6,11,45,True,False,False,False,11,11,41.91,22.66,0.0,19.25,45.93,3,0,7,20.04,False,
2024-11-10,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.033,1692,False,False,Cloudy,3.9,1.4,157,87,215,False,0.0,50,22,31.29,41.07,6,11,45,True,False,False,False,26,26,43.94,26.26,0.0,17.68,40.24,3,0,15,5.5,False,
2024-11-10,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.02,1670,False,False,Cloudy,3.9,1.4,113,82,182,False,0.0,11,30,14.43,17.25,6,11,45,True,False,False,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,6,8.54,False,
2024-11-10,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.989,1727,False,False,Cloudy,3.9,1.4,130,40,159,False,0.0,14,16,18.29,12.79,6,11,45,True,False,False,False,11,11,122.87,72.16,0.0,50.71,41.27,0,0,8,54.21,False,
2024-11-10,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.023,1769,False,False,Cloudy,3.9,1.4,170,9,165,False,0.0,13,20,15.0,16.11,6,11,45,True,False,False,False,14,14,18.48,12.18,0.0,6.3,34.09,0,0,12,5.06,False,
2024-11-10,STR002,SKU0001,3.81,2.67,30.0,True,Percent Off,True,False,True,1.025,1027,False,False,Cloudy,3.9,1.4,90,0,68,False,0.0,29,9,12.71,10.04,6,11,45,True,False,False,False,22,22,58.74,45.32,1.91,11.51,19.59,0,0,10,17.36,False,
2024-11-10,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.012,904,False,False,Cloudy,3.9,1.4,153,21,126,False,0.0,35,21,21.71,24.46,6,11,45,True,False,False,False,42,42,70.98,42.42,0.0,28.56,40.24,6,0,37,6.62,False,
2024-11-10,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.988,1038,False,False,Cloudy,3.9,1.4,127,19,133,False,0.0,7,7,12.57,19.71,6,11,45,True,False,False,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,9,9.71,False,
2024-11-10,STR002,SKU0004,11.17,10.61,5.0,True,Bundle,True,False,True,1.005,1012,False,False,Cloudy,3.9,1.4,124,24,127,False,0.0,12,10,12.71,11.89,6,11,45,True,False,False,False,21,21,222.81,137.76,0.94,84.11,37.75,0,0,9,91.36,False,
2024-11-10,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.042,912,False,False,Cloudy,3.9,1.4,109,24,115,False,0.0,24,11,13.29,13.64,6,11,45,True,False,False,False,18,18,23.76,15.66,0.0,8.1,34.09,0,0,11,4.19,False,
2024-11-11,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.059,1555,False,False,Cloudy,4.5,2.8,97,19,105,False,0.0,11,7,14.29,15.68,0,11,46,False,False,False,False,7,7,26.67,14.42,0.0,12.25,45.93,4,0,3,16.82,False,
2024-11-11,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.974,1505,False,False,Cloudy,4.5,2.8,215,164,313,False,0.0,26,26,31.86,40.36,0,11,46,False,False,False,False,49,49,82.81,49.49,0.0,33.32,40.24,16,0,25,8.8,False,
2024-11-11,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.073,1530,False,False,Cloudy,4.5,2.8,182,0,166,False,0.0,13,11,12.0,17.29,0,11,46,False,False,False,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,12,6.46,False,
2024-11-11,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.009,1407,False,False,Cloudy,4.5,2.8,159,1,138,False,0.0,11,24,17.57,12.43,0,11,46,False,False,False,False,22,22,245.74,144.32,0.0,101.42,41.27,0,0,16,45.38,False,
2024-11-11,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.079,1631,False,False,Cloudy,4.5,2.8,165,0,161,False,0.0,14,17,14.14,15.75,0,11,46,False,False,False,False,4,4,5.28,3.48,0.0,1.8,34.09,0,0,2,9.5,False,
2024-11-11,STR002,SKU0001,3.81,2.67,30.0,True,Percent Off,True,False,True,1.014,910,False,False,Cloudy,4.5,2.8,68,84,125,False,0.0,22,19,14.57,10.43,0,11,46,False,False,False,False,26,26,69.42,53.56,1.91,13.95,20.1,1,0,11,22.45,False,
2024-11-11,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.036,922,False,False,Cloudy,4.5,2.8,126,182,276,False,0.0,42,16,24.71,24.68,0,11,46,False,False,False,False,21,21,35.49,21.21,0.0,14.28,40.24,11,0,13,10.11,False,
2024-11-11,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.051,858,False,False,Cloudy,4.5,2.8,133,0,122,False,0.0,13,17,13.43,19.93,0,11,46,False,False,False,False,11,11,19.47,11.0,0.0,8.47,43.5,0,0,7,9.81,False,
